p.value	estimate	method	df.df	taxonomy	index	qval
0.0774160901064457	-0.865054888057056	Welch Two Sample t-test	2.1509018710886	Homo sapiens	2892	0.134086167131116
0.0776538511563238	-0.743678963417693	Welch Two Sample t-test	2.56855571203788	Homo sapiens	2893	0.134451483042525
0.0777048047868173	-0.42621983961544	Welch Two Sample t-test	3.93506611123468	Homo sapiens	2894	0.134493216025283
0.0778353505229431	-0.513543470898377	Welch Two Sample t-test	2.95711591004011	Homo sapiens	2895	0.134580144559662
0.0778625923093597	-0.313428445462397	Welch Two Sample t-test	3.031490958626	Homo sapiens	2896	0.134580144559662
0.0778702988022555	-0.577744429677584	Welch Two Sample t-test	2.9214161004575	Homo sapiens	2897	0.134580144559662
0.0778810981059415	1.34389203219415	Welch Two Sample t-test	2.12289727506343	Escherichia coli (strain K12)	2898	0.134580144559662
0.0778893669551727	0.367915632436094	Welch Two Sample t-test	2.21096310100257	Homo sapiens	2899	0.134580144559662
0.0779382641383847	-0.438657370451395	Welch Two Sample t-test	3.32879835498461	Homo sapiens	2900	0.134618194851438
0.0781002902574967	-1.15576477706441	Welch Two Sample t-test	3.07406052806223	Homo sapiens	2901	0.13485155253354
0.0781870273680067	0.434647633762769	Welch Two Sample t-test	3.99665982228853	Escherichia coli (strain K12)	2902	0.13495479672169
0.0782821880614218	-1.69989415664995	Welch Two Sample t-test	3.49858601675176	Homo sapiens	2903	0.135072504305774
0.0783629526633711	-0.457247044874349	Welch Two Sample t-test	2.02450218943336	Homo sapiens	2904	0.135119660557599
0.0783666467401563	-0.705708099032431	Welch Two Sample t-test	3.8816934748257	Homo sapiens	2905	0.135119660557599
0.0783904439170259	-0.36662500940152	Welch Two Sample t-test	3.38226979259354	Homo sapiens	2906	0.135119660557599
0.0786481267279071	-0.49066787351246	Welch Two Sample t-test	2.03641500962865	Homo sapiens	2907	0.135469256218159
0.0786662266357163	0.952978285311423	Welch Two Sample t-test	2.02839811841827	Escherichia coli (strain K12)	2908	0.135469256218159
0.0786743993488968	-0.526603784461963	Welch Two Sample t-test	2.40438808491554	Homo sapiens	2909	0.135469256218159
0.078723347220676	-0.764965343397316	Welch Two Sample t-test	2.16446608418246	Homo sapiens	2910	0.135501483152756
0.0787472184982376	0.698780245279747	Welch Two Sample t-test	3.19794529733192	Escherichia coli (strain K12)	2911	0.135501483152756
0.0787834133068415	-0.656865885947924	Welch Two Sample t-test	3.4474006431969	Homo sapiens	2912	0.135517210595456
0.0790693436169809	2.22581819023755	Welch Two Sample t-test	2.00240303620255	Escherichia coli (strain K12)	2913	0.135962355708018
0.0791284818988962	1.19965713372527	Welch Two Sample t-test	2.79703300816202	Escherichia coli (strain K12)	2914	0.136017352721884
0.0792273159703431	-0.695857476821667	Welch Two Sample t-test	2.38510302109856	Homo sapiens	2915	0.136140523394665
0.0793254722519254	1.87305469824777	Welch Two Sample t-test	2.04225347266178	Escherichia coli (strain K12)	2916	0.136219189510318
0.0793274856860848	-0.376512634705435	Welch Two Sample t-test	3.11958137275319	Homo sapiens	2917	0.136219189510318
0.07937127760072	1.23791172292374	Welch Two Sample t-test	2.00797018272889	Escherichia coli (strain K12)	2918	0.136247679747089
0.0794403179177719	-0.52279971741773	Welch Two Sample t-test	2.05120670403416	Homo sapiens	2919	0.136298959434384
0.0794555722795768	-0.435052106912756	Welch Two Sample t-test	3.90634932146132	Homo sapiens	2920	0.136298959434384
0.0795136574405919	-0.580441213247392	Welch Two Sample t-test	3.15628916028178	Homo sapiens	2921	0.136351903498776
0.0795831872967157	-0.609592437454206	Welch Two Sample t-test	2.53758962818456	Homo sapiens	2922	0.136424430242727
0.0797040561762174	-0.433675339095324	Welch Two Sample t-test	2.25949302618778	Homo sapiens	2923	0.136584884497664
0.0798108765838992	1.36020306484079	Welch Two Sample t-test	3.93599737154408	Homo sapiens	2924	0.136721163067288
0.0799772808142131	1.06378885739623	Welch Two Sample t-test	2.32583437288406	Escherichia coli (strain K12)	2925	0.136959384478083
0.0801355248841195	-1.30617617410339	Welch Two Sample t-test	2.88645081857917	Homo sapiens	2926	0.137183473733614
0.0803469713738176	0.837120424185247	Welch Two Sample t-test	3.93167380992107	Escherichia coli (strain K12)	2927	0.137498455624002
0.0803836340495509	-0.557559035755146	Welch Two Sample t-test	2.79518118019237	Homo sapiens	2928	0.137514215489823
0.0804471812018698	0.748721310697173	Welch Two Sample t-test	2.46672106128744	Escherichia coli (strain K12)	2929	0.137575940812621
0.08050081776483	-0.556768607833566	Welch Two Sample t-test	3.86031714377551	Homo sapiens	2930	0.137620681291479
0.0806909613536722	-0.835937800230738	Welch Two Sample t-test	2.41664877261282	Homo sapiens	2931	0.137898678069104
0.0807947052973964	-0.394984947260274	Welch Two Sample t-test	3.96842896156727	Homo sapiens	2932	0.13802888091223
0.0808577700630435	1.62862031794267	Welch Two Sample t-test	3.60935170493818	Escherichia coli (strain K12)	2933	0.138046482537371
0.080862584894724	-1.03416907602038	Welch Two Sample t-test	2.02111442941153	Homo sapiens	2934	0.138046482537371
0.080887687412095	2.03552654921735	Welch Two Sample t-test	2.26877584349469	Escherichia coli (strain K12)	2935	0.138046482537371
0.0809558207902239	-0.609550538359771	Welch Two Sample t-test	2.11865743091835	Homo sapiens	2936	0.138115703793676
0.0810780845768383	-0.315360758433968	Welch Two Sample t-test	3.14952088583247	Homo sapiens	2937	0.138277196338231
0.0811655461055795	-0.699443338816163	Welch Two Sample t-test	2.21185210033326	Homo sapiens	2938	0.138298205643491
0.0811694079085881	-0.540229357455636	Welch Two Sample t-test	3.99769700976057	Homo sapiens	2939	0.138298205643491
0.0811732330987951	1.50965121587213	Welch Two Sample t-test	2.03402048196385	Escherichia coli (strain K12)	2940	0.138298205643491
0.0812838026270008	-0.481499266771986	Welch Two Sample t-test	3.89543203512495	Homo sapiens	2941	0.138439499271896
0.0813633987060118	-0.401518410205072	Welch Two Sample t-test	2.38124016002706	Homo sapiens	2942	0.138527961970909
0.0814394840158028	-0.670182156199439	Welch Two Sample t-test	2.04260331272461	Homo sapiens	2943	0.138610389206645
0.0814778238221255	-1.1303120601249	Welch Two Sample t-test	3.59650020804496	Homo sapiens	2944	0.138628539240838
0.0815102690022044	-0.895328710782615	Welch Two Sample t-test	2.52023378637359	Homo sapiens	2945	0.13863665108049
0.0817538641510413	-0.606633596698073	Welch Two Sample t-test	2.28456487103461	Homo sapiens	2946	0.139003769698766
0.0819916776186252	-0.930089037576149	Welch Two Sample t-test	3.06284498824025	Homo sapiens	2947	0.139360812077263
0.0821318831664401	1.05491847068174	Welch Two Sample t-test	2.43415353390025	Escherichia coli (strain K12)	2948	0.139551764850983
0.0821686751832029	1.40774411819967	Welch Two Sample t-test	3.91500370015748	Homo sapiens	2949	0.13956693590799
0.0822852652054058	-0.862348578235033	Welch Two Sample t-test	2.09587449989345	Homo sapiens	2950	0.139717590987755
0.0823312820140584	1.30948398870302	Welch Two Sample t-test	2.06880958330311	Escherichia coli (strain K12)	2951	0.139745801072356
0.0823576771342775	-0.573985026578149	Welch Two Sample t-test	2.37245907054668	Homo sapiens	2952	0.139745801072356
0.0826330972867294	-0.372966566903119	Welch Two Sample t-test	2.68296393953763	Homo sapiens	2953	0.140165656725102
0.0826906990739957	1.00794314088206	Welch Two Sample t-test	3.09963742267668	Escherichia coli (strain K12)	2954	0.140215880724998
0.0828169410813834	2.66246704149491	Welch Two Sample t-test	2.32702774831158	Escherichia coli (strain K12)	2955	0.140382422293282
0.0828643610081904	-0.278335336253013	Welch Two Sample t-test	3.99203333075971	Homo sapiens	2956	0.140415285619089
0.0829269760523019	1.31516244580295	Welch Two Sample t-test	2.18315014286166	Escherichia coli (strain K12)	2957	0.140473866434217
0.0829604859600701	-0.520392184214321	Welch Two Sample t-test	2.94456709606877	Homo sapiens	2958	0.140483121762674
0.0832535831067689	-0.368008745190603	Welch Two Sample t-test	2.00873029120486	Homo sapiens	2959	0.140916725173715
0.0832728102443994	-0.380564710697042	Welch Two Sample t-test	2.91988412618215	Homo sapiens	2960	0.140916725173715
0.0834848309468467	-0.616888216458765	Welch Two Sample t-test	3.9955605224888	Homo sapiens	2961	0.141227800814845
0.0836044251170561	-0.58360008655262	Welch Two Sample t-test	2.87522143441175	Homo sapiens	2962	0.141382365094981
0.0836761079809493	1.18049520082997	Welch Two Sample t-test	2.1951781230587	Escherichia coli (strain K12)	2963	0.141432603146119
0.0836906040577153	-0.778412350169788	Welch Two Sample t-test	2.14862742134678	Homo sapiens	2964	0.141432603146119
0.0837422880646071	-0.684419535075458	Welch Two Sample t-test	3.30814426455112	Homo sapiens	2965	0.14145554662751
0.0837606610695135	1.23290309319392	Welch Two Sample t-test	2.19632038465112	Escherichia coli (strain K12)	2966	0.14145554662751
0.0838566764789201	-1.6769836118818	Welch Two Sample t-test	3.48561827024477	Homo sapiens	2967	0.141530380193686
0.0838614830135477	1.36799372076541	Welch Two Sample t-test	2.00250926102127	Escherichia coli (strain K12)	2968	0.141530380193686
0.0839443561742733	1.18618323063828	Welch Two Sample t-test	2.17731156700961	Escherichia coli (strain K12)	2969	0.141622526128978
0.0841242534102316	-0.469939672701838	Welch Two Sample t-test	3.89604910433116	Homo sapiens	2970	0.141857595931701
0.0841403309069842	-0.573623980872792	Welch Two Sample t-test	3.99968676775414	Homo sapiens	2971	0.141857595931701
0.0842492307629514	-0.498069705839212	Welch Two Sample t-test	3.96662774276187	Homo sapiens	2972	0.141945750687155
0.0842492946282517	-1.31885611428486	Welch Two Sample t-test	2.45625289802497	Homo sapiens	2973	0.141945750687155
0.0845448265653096	1.77585925949109	Welch Two Sample t-test	2.06233167591521	Escherichia coli (strain K12)	2974	0.142267377899501
0.0845509464805732	-0.942840723519491	Welch Two Sample t-test	2.12562674273265	Homo sapiens	2975	0.142267377899501
0.08455515255669	-0.198667504395888	Welch Two Sample t-test	3.98456851546876	Homo sapiens	2976	0.142267377899501
0.0845655073695851	-0.585463842950503	Welch Two Sample t-test	2.56532919975443	Homo sapiens	2977	0.142267377899501
0.0845822023127797	-0.370142740852242	Welch Two Sample t-test	2.94012945653528	Homo sapiens	2978	0.142267377899501
0.084739007831626	-1.34845670274266	Welch Two Sample t-test	2.25761156835531	Homo sapiens	2979	0.142483279700777
0.0847802453788744	-0.719860855597804	Welch Two Sample t-test	3.35454016374036	Homo sapiens	2980	0.142504781578115
0.0849075228427593	1.44127287802722	Welch Two Sample t-test	2.1928898815341	Escherichia coli (strain K12)	2981	0.142670842643201
0.0854199462759604	-0.296988681756821	Welch Two Sample t-test	2.8965279745455	Homo sapiens	2982	0.14348373940184
0.0854746027145497	-1.31786792872053	Welch Two Sample t-test	2.67371014038498	Homo sapiens	2983	0.143502839843396
0.085488615310979	-0.508516126598201	Welch Two Sample t-test	3.10770171646348	Homo sapiens	2984	0.143502839843396
0.0855953849640073	-0.404911216242966	Welch Two Sample t-test	3.27173159575658	Homo sapiens	2985	0.143633930748647
0.0856245744831475	-0.523018920657234	Welch Two Sample t-test	3.35760626282093	Homo sapiens	2986	0.143634793565334
0.0856834960848155	-0.601021118763335	Welch Two Sample t-test	3.99238920391607	Homo sapiens	2987	0.143654239307476
0.0856935250650308	-0.419650727031721	Welch Two Sample t-test	3.21549808749848	Homo sapiens	2988	0.143654239307476
0.0859744446262306	-0.475678754827733	Welch Two Sample t-test	3.36857227817862	Homo sapiens	2989	0.144076946514817
0.0861467640402463	-0.67509865163943	Welch Two Sample t-test	2.75033037731068	Homo sapiens	2990	0.14431743848749
0.0863755560169571	-0.468357719469885	Welch Two Sample t-test	3.97836040723992	Homo sapiens	2991	0.144652343727495
0.0864358715175023	-0.633571829622643	Welch Two Sample t-test	3.97425867662423	Homo sapiens	2992	0.144704973406139
0.0864873253338283	-1.62084595959253	Welch Two Sample t-test	3.92580227263086	Homo sapiens	2993	0.144742737252638
0.0865293978900446	1.73574409085332	Welch Two Sample t-test	2.12645014699297	Escherichia coli (strain K12)	2994	0.144764780905556
0.0867506975571479	0.98160122748906	Welch Two Sample t-test	2.96185977018381	Escherichia coli (strain K12)	2995	0.145086558952839
0.0870595672777122	-0.579286290250871	Welch Two Sample t-test	2.85061513461729	Homo sapiens	2996	0.14555453020496
0.0871466460194604	-0.710600651167436	Welch Two Sample t-test	3.57982544997471	Homo sapiens	2997	0.145642353194911
0.0871702485283174	-0.576824873268793	Welch Two Sample t-test	2.11499002968015	Homo sapiens	2998	0.145642353194911
0.0874541136879047	-0.477146088812264	Welch Two Sample t-test	2.56059979773106	Homo sapiens	2999	0.145974204816861
0.0874542108455424	0.981602163012536	Welch Two Sample t-test	2.48548944144439	Escherichia coli (strain K12)	3000	0.145974204816861
0.0874562963975646	-1.08576015949742	Welch Two Sample t-test	2.9220303967624	Homo sapiens	3001	0.145974204816861
0.087494615144723	-0.424825543329094	Welch Two Sample t-test	3.88686543010373	Homo sapiens	3002	0.145989516075922
0.0876815692661459	0.526983651567984	Welch Two Sample t-test	2.16696270694176	Escherichia coli (strain K12)	3003	0.146252740743964
0.0877305906980494	-1.35952371511487	Welch Two Sample t-test	3.76788121045283	Homo sapiens	3004	0.146285795208565
0.0878043094283365	-1.21953576877963	Welch Two Sample t-test	2.96270365428433	Homo sapiens	3005	0.146359995316651
0.0878527141034709	-0.694368735265693	Welch Two Sample t-test	3.71405779725336	Homo sapiens	3006	0.14639196438599
0.0879084515337269	-0.461858238800408	Welch Two Sample t-test	3.99378100448314	Homo sapiens	3007	0.146436126947934
0.0880182702604792	-0.776161364939096	Welch Two Sample t-test	2.10732478407155	Homo sapiens	3008	0.146570317730964
0.0884305090318057	-0.388536589276483	Welch Two Sample t-test	2.87326399148639	Homo sapiens	3009	0.147207849697679
0.0884875622850202	1.40178265447691	Welch Two Sample t-test	2.0868250887495	Escherichia coli (strain K12)	3010	0.147230712809768
0.0885030298004017	-0.598306701045281	Welch Two Sample t-test	3.87076342668768	Homo sapiens	3011	0.147230712809768
0.0885722258276609	-0.844440890987974	Welch Two Sample t-test	2.07909178157604	Homo sapiens	3012	0.147252833546103
0.0885751222747869	-0.877513692442879	Welch Two Sample t-test	3.5894116772295	Homo sapiens	3013	0.147252833546103
0.0887906962030096	-0.596437729502596	Welch Two Sample t-test	3.57882807381675	Homo sapiens	3014	0.147497503903347
0.0887935971291503	-0.666284210704376	Welch Two Sample t-test	3.99987072297108	Homo sapiens	3015	0.147497503903347
0.0888232257683162	-0.698193022474979	Welch Two Sample t-test	2.47099065172475	Homo sapiens	3016	0.147497503903347
0.0888476662261548	0.98698879531992	Welch Two Sample t-test	3.73802552322911	Escherichia coli (strain K12)	3017	0.147497503903347
0.088869528205291	-1.16952191583424	Welch Two Sample t-test	2.69182095835751	Homo sapiens	3018	0.147497503903347
0.0890835114272367	-0.406192008412123	Welch Two Sample t-test	3.99987518539366	Homo sapiens	3019	0.14780367960882
0.0891305104758875	1.37183875969706	Welch Two Sample t-test	2.14020455333407	Escherichia coli (strain K12)	3020	0.147832691050901
0.0892118474342701	3.12140278557839	Welch Two Sample t-test	2.02382758251096	Escherichia coli (strain K12)	3021	0.147918617609487
0.0893375089014962	2.4697784613249	Welch Two Sample t-test	2.52745060808233	Escherichia coli (strain K12)	3022	0.14807795568749
0.0895129008299299	-0.599399137962298	Welch Two Sample t-test	2.37687558090772	Homo sapiens	3023	0.148229759630589
0.0895142526101248	-0.215566389394917	Welch Two Sample t-test	3.98016634184127	Homo sapiens	3024	0.148229759630589
0.0895178724061755	0.420708051813707	Welch Two Sample t-test	3.70884114935198	Homo sapiens	3025	0.148229759630589
0.0895988108942122	2.32987580299388	Welch Two Sample t-test	2.07686989002959	Escherichia coli (strain K12)	3026	0.148298865461917
0.0896188192759476	-0.475316238522111	Welch Two Sample t-test	2.53744243334101	Homo sapiens	3027	0.148298865461917
0.0898422509351073	1.52210908314658	Welch Two Sample t-test	2.19713247992106	Escherichia coli (strain K12)	3028	0.148590185845776
0.0898700002635002	1.26906012882064	Welch Two Sample t-test	2.06658529552864	Escherichia coli (strain K12)	3029	0.148590185845776
0.0898838616715315	-0.328791312285448	Welch Two Sample t-test	3.3553182331318	Homo sapiens	3030	0.148590185845776
0.0899241768814399	-0.51682133228345	Welch Two Sample t-test	3.44787898438906	Homo sapiens	3031	0.148607786868734
0.0900145266810976	-1.49234879595852	Welch Two Sample t-test	3.99852415825895	Homo sapiens	3032	0.148675968481131
